#doc source pos typeindex type topic
#alpha : 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 
#beta : 0.01
20 sample-data/web/en/thespis.txt 8 1372 sullivan 8
20 sample-data/web/en/thespis.txt 9 1373 published 7
20 sample-data/web/en/thespis.txt 10 1374 music 8
20 sample-data/web/en/thespis.txt 11 1375 lost 9
20 sample-data/web/en/thespis.txt 12 1369 gilbert 8
20 sample-data/web/en/thespis.txt 13 1372 sullivan 8
20 sample-data/web/en/thespis.txt 14 1376 famous 7
20 sample-data/web/en/thespis.txt 15 1377 successful 0
20 sample-data/web/en/thespis.txt 16 1378 partnerships 8
20 sample-data/web/en/thespis.txt 17 1379 victorian 3
20 sample-data/web/en/thespis.txt 18 1189 england 7
20 sample-data/web/en/thespis.txt 19 1380 creating 8
20 sample-data/web/en/thespis.txt 20 1381 string 8
20 sample-data/web/en/thespis.txt 21 1382 comic 4
20 sample-data/web/en/thespis.txt 22 1383 opera 7
20 sample-data/web/en/thespis.txt 23 1384 hits 1
20 sample-data/web/en/thespis.txt 24 1020 including 7
20 sample-data/web/en/thespis.txt 25 1385 pinafore 8
20 sample-data/web/en/thespis.txt 26 1386 pirates 8
20 sample-data/web/en/thespis.txt 27 1387 penzance 8
20 sample-data/web/en/thespis.txt 28 1388 mikado 0
20 sample-data/web/en/thespis.txt 29 1389 continue 8
20 sample-data/web/en/thespis.txt 30 1390 popular 8
20 sample-data/web/en/thespis.txt 31 1364 thespis 8
20 sample-data/web/en/thespis.txt 32 1391 premi 7
20 sample-data/web/en/thespis.txt 33 1392 red 6
20 sample-data/web/en/thespis.txt 34 900 london 4
20 sample-data/web/en/thespis.txt 35 1393 gaiety 9
20 sample-data/web/en/thespis.txt 36 1394 theatre 8
20 sample-data/web/en/thespis.txt 37 1336 december 2
20 sample-data/web/en/thespis.txt 38 1395 productions 9
20 sample-data/web/en/thespis.txt 39 1394 theatre 8
20 sample-data/web/en/thespis.txt 40 1396 written 8
20 sample-data/web/en/thespis.txt 41 1397 broad 1
20 sample-data/web/en/thespis.txt 42 1398 burlesque 0
20 sample-data/web/en/thespis.txt 43 1399 style 0
20 sample-data/web/en/thespis.txt 44 1400 considerably 4
20 sample-data/web/en/thespis.txt 45 1369 gilbert 8
20 sample-data/web/en/thespis.txt 46 1372 sullivan 8
20 sample-data/web/en/thespis.txt 47 1401 works 3
20 sample-data/web/en/thespis.txt 48 1402 modest 8
20 sample-data/web/en/thespis.txt 49 1403 success 1
20 sample-data/web/en/thespis.txt 50 1404 christmas 0
20 sample-data/web/en/thespis.txt 51 1405 entertainment 8
20 sample-data/web/en/thespis.txt 52 914 time 4
20 sample-data/web/en/thespis.txt 53 1406 closed 6
20 sample-data/web/en/thespis.txt 54 1407 march 1
20 sample-data/web/en/thespis.txt 55 1151 run 0
20 sample-data/web/en/thespis.txt 56 1408 performances 8
20 sample-data/web/en/thespis.txt 57 1409 advertised 7
20 sample-data/web/en/thespis.txt 58 948 original 7
20 sample-data/web/en/thespis.txt 59 1410 grotesque 8
20 sample-data/web/en/thespis.txt 60 1383 opera 7
20 sample-data/web/en/thespis.txt 61 1411 acts 6
20 sample-data/web/en/thespis.txt 62 1412 story 7
20 sample-data/web/en/thespis.txt 63 1413 acting 8
20 sample-data/web/en/thespis.txt 64 1414 troupe 8
20 sample-data/web/en/thespis.txt 65 1415 headed 0
20 sample-data/web/en/thespis.txt 66 1364 thespis 8
20 sample-data/web/en/thespis.txt 67 1416 legendary 8
20 sample-data/web/en/thespis.txt 68 1417 greek 0
20 sample-data/web/en/thespis.txt 69 1032 father 1
20 sample-data/web/en/thespis.txt 70 1418 drama 8
20 sample-data/web/en/thespis.txt 71 1419 temporarily 0
20 sample-data/web/en/thespis.txt 72 1420 trade 3
20 sample-data/web/en/thespis.txt 73 1421 places 8
20 sample-data/web/en/thespis.txt 74 1422 gods 8
20 sample-data/web/en/thespis.txt 75 1423 mount 0
20 sample-data/web/en/thespis.txt 76 1424 olympus 1
20 sample-data/web/en/thespis.txt 77 1425 grown 0
20 sample-data/web/en/thespis.txt 78 1426 elderly 1
20 sample-data/web/en/thespis.txt 79 1427 actors 8
20 sample-data/web/en/thespis.txt 80 1428 turn 8
20 sample-data/web/en/thespis.txt 81 1429 comically 8
20 sample-data/web/en/thespis.txt 82 1430 inept 8
20 sample-data/web/en/thespis.txt 83 1050 rulers 7
20 sample-data/web/en/thespis.txt 84 1431 ensuing 8
20 sample-data/web/en/thespis.txt 85 1432 mayhem 9
20 sample-data/web/en/thespis.txt 86 1433 angry 8
20 sample-data/web/en/thespis.txt 87 1422 gods 8
20 sample-data/web/en/thespis.txt 88 1134 return 4
20 sample-data/web/en/thespis.txt 89 1434 sending 1
20 sample-data/web/en/thespis.txt 90 1427 actors 8
20 sample-data/web/en/thespis.txt 91 1247 back 0
20 sample-data/web/en/thespis.txt 92 1435 earth 8
20 sample-data/web/en/thespis.txt 93 1436 eminent 6
20 sample-data/web/en/thespis.txt 94 1437 tragedians 8
21 sample-data/web/en/thylacine.txt 0 1438 thylacine 0
21 sample-data/web/en/thylacine.txt 1 1439 pronounced 4
21 sample-data/web/en/thylacine.txt 2 1440 sa 0
21 sample-data/web/en/thylacine.txt 3 1441 thylacinus 0
21 sample-data/web/en/thylacine.txt 4 1442 cynocephalus 0
21 sample-data/web/en/thylacine.txt 5 1417 greek 0
21 sample-data/web/en/thylacine.txt 6 1443 dog 4
21 sample-data/web/en/thylacine.txt 7 1415 headed 0
21 sample-data/web/en/thylacine.txt 8 1444 pouched 0
21 sample-data/web/en/thylacine.txt 9 1445 largest 8
21 sample-data/web/en/thylacine.txt 10 1446 carnivorous 4
21 sample-data/web/en/thylacine.txt 11 1447 marsupial 0
21 sample-data/web/en/thylacine.txt 12 1448 modern 8
21 sample-data/web/en/thylacine.txt 13 1449 times 0
21 sample-data/web/en/thylacine.txt 14 1450 native 7
21 sample-data/web/en/thylacine.txt 15 1451 continental 4
21 sample-data/web/en/thylacine.txt 16 1169 australia 0
21 sample-data/web/en/thylacine.txt 17 1452 tasmania 0
21 sample-data/web/en/thylacine.txt 18 1453 guinea 7
21 sample-data/web/en/thylacine.txt 19 1454 thought 7
21 sample-data/web/en/thylacine.txt 20 1455 extinct 0
21 sample-data/web/en/thylacine.txt 21 899 century 7
21 sample-data/web/en/thylacine.txt 22 1456 commonly 0
21 sample-data/web/en/thylacine.txt 23 1457 tasmanian 0
21 sample-data/web/en/thylacine.txt 24 1458 tiger 0
21 sample-data/web/en/thylacine.txt 25 1459 striped 0
21 sample-data/web/en/thylacine.txt 26 1247 back 0
21 sample-data/web/en/thylacine.txt 27 1457 tasmanian 0
21 sample-data/web/en/thylacine.txt 28 1460 wolf 0
21 sample-data/web/en/thylacine.txt 29 1461 colloquially 0
21 sample-data/web/en/thylacine.txt 30 1462 tassie 8
21 sample-data/web/en/thylacine.txt 31 1463 tazzy 2
21 sample-data/web/en/thylacine.txt 32 1458 tiger 0
21 sample-data/web/en/thylacine.txt 33 1464 simply 2
21 sample-data/web/en/thylacine.txt 34 1458 tiger 0
21 sample-data/web/en/thylacine.txt 35 1465 extant 9
21 sample-data/web/en/thylacine.txt 36 1466 member 8
21 sample-data/web/en/thylacine.txt 37 1467 genus 7
21 sample-data/web/en/thylacine.txt 38 1441 thylacinus 0
21 sample-data/web/en/thylacine.txt 39 1468 related 0
21 sample-data/web/en/thylacine.txt 40 1469 species 0
21 sample-data/web/en/thylacine.txt 41 1470 found 7
21 sample-data/web/en/thylacine.txt 42 1471 fossil 4
21 sample-data/web/en/thylacine.txt 43 1157 record 0
21 sample-data/web/en/thylacine.txt 44 1472 dating 9
21 sample-data/web/en/thylacine.txt 45 1247 back 2
21 sample-data/web/en/thylacine.txt 46 1344 early 2
21 sample-data/web/en/thylacine.txt 47 1473 miocene 2
21 sample-data/web/en/thylacine.txt 48 1438 thylacine 0
21 sample-data/web/en/thylacine.txt 49 1455 extinct 0
21 sample-data/web/en/thylacine.txt 50 1138 australian 0
21 sample-data/web/en/thylacine.txt 51 1474 mainland 0
21 sample-data/web/en/thylacine.txt 52 1475 thousands 0
21 sample-data/web/en/thylacine.txt 53 1166 years 0
21 sample-data/web/en/thylacine.txt 54 1476 european 0
21 sample-data/web/en/thylacine.txt 55 1477 settlement 4
21 sample-data/web/en/thylacine.txt 56 1478 continent 2
21 sample-data/web/en/thylacine.txt 57 1341 survived 3
21 sample-data/web/en/thylacine.txt 58 1479 island 0
21 sample-data/web/en/thylacine.txt 59 1452 tasmania 0
21 sample-data/web/en/thylacine.txt 60 1480 endemic 0
21 sample-data/web/en/thylacine.txt 61 1469 species 0
21 sample-data/web/en/thylacine.txt 62 1020 including 7
21 sample-data/web/en/thylacine.txt 63 1457 tasmanian 0
21 sample-data/web/en/thylacine.txt 64 1481 devil 0
21 sample-data/web/en/thylacine.txt 65 1482 intensive 0
21 sample-data/web/en/thylacine.txt 66 1483 hunting 0
21 sample-data/web/en/thylacine.txt 67 1484 encouraged 0
21 sample-data/web/en/thylacine.txt 68 1485 bounties 0
21 sample-data/web/en/thylacine.txt 69 1057 generally 7
21 sample-data/web/en/thylacine.txt 70 1486 blamed 2
21 sample-data/web/en/thylacine.txt 71 1487 extinction 0
21 sample-data/web/en/thylacine.txt 72 1488 contributory 0
21 sample-data/web/en/thylacine.txt 73 1489 factors 7
21 sample-data/web/en/thylacine.txt 74 1490 disease 0
21 sample-data/web/en/thylacine.txt 75 1491 introduction 0
21 sample-data/web/en/thylacine.txt 76 1492 dogs 0
21 sample-data/web/en/thylacine.txt 77 1493 human 7
21 sample-data/web/en/thylacine.txt 78 1494 encroachment 3
21 sample-data/web/en/thylacine.txt 79 1495 habitat 0
21 sample-data/web/en/thylacine.txt 80 1496 officially 2
21 sample-data/web/en/thylacine.txt 81 1497 classified 0
21 sample-data/web/en/thylacine.txt 82 1455 extinct 0
21 sample-data/web/en/thylacine.txt 83 1498 sightings 4
21 sample-data/web/en/thylacine.txt 84 1062 reported 3
21 sample-data/web/en/thylacine.txt 85 1499 tigers 9
21 sample-data/web/en/thylacine.txt 86 1500 wolves 7
21 sample-data/web/en/thylacine.txt 87 1294 northern 0
21 sample-data/web/en/thylacine.txt 88 1501 hemisphere 0
21 sample-data/web/en/thylacine.txt 89 1502 obtained 0
21 sample-data/web/en/thylacine.txt 90 1503 common 8
21 sample-data/web/en/thylacine.txt 91 1504 names 4
21 sample-data/web/en/thylacine.txt 92 1438 thylacine 0
21 sample-data/web/en/thylacine.txt 93 1505 apex 2
21 sample-data/web/en/thylacine.txt 94 1506 predator 8
21 sample-data/web/en/thylacine.txt 95 1447 marsupial 0
21 sample-data/web/en/thylacine.txt 96 1468 related 0
21 sample-data/web/en/thylacine.txt 97 1507 placental 7
21 sample-data/web/en/thylacine.txt 98 1508 mammals 0
21 sample-data/web/en/thylacine.txt 99 1509 convergent 0
21 sample-data/web/en/thylacine.txt 100 1510 evolution 9
21 sample-data/web/en/thylacine.txt 101 1511 displayed 4
21 sample-data/web/en/thylacine.txt 102 1090 general 3
21 sample-data/web/en/thylacine.txt 103 834 form 0
21 sample-data/web/en/thylacine.txt 104 1512 adaptations 8
21 sample-data/web/en/thylacine.txt 105 1513 closest 0
21 sample-data/web/en/thylacine.txt 106 1514 living 0
21 sample-data/web/en/thylacine.txt 107 1515 relative 8
21 sample-data/web/en/thylacine.txt 108 1457 tasmanian 0
21 sample-data/web/en/thylacine.txt 109 1481 devil 0
21 sample-data/web/en/thylacine.txt 110 1438 thylacine 0
21 sample-data/web/en/thylacine.txt 111 1516 marsupials 2
21 sample-data/web/en/thylacine.txt 112 1517 pouch 0
21 sample-data/web/en/thylacine.txt 113 1518 sexes 0
21 sample-data/web/en/thylacine.txt 114 1519 water 2
21 sample-data/web/en/thylacine.txt 115 1520 opossum 0
21 sample-data/web/en/thylacine.txt 116 1521 male 0
21 sample-data/web/en/thylacine.txt 117 1438 thylacine 0
21 sample-data/web/en/thylacine.txt 118 1517 pouch 0
21 sample-data/web/en/thylacine.txt 119 1522 acted 8
21 sample-data/web/en/thylacine.txt 120 1523 protective 0
21 sample-data/web/en/thylacine.txt 121 1524 sheath 0
21 sample-data/web/en/thylacine.txt 122 1525 protecting 0
21 sample-data/web/en/thylacine.txt 123 1521 male 0
21 sample-data/web/en/thylacine.txt 124 1526 external 8
21 sample-data/web/en/thylacine.txt 125 1527 reproductive 0
21 sample-data/web/en/thylacine.txt 126 1528 organs 9
21 sample-data/web/en/thylacine.txt 127 1529 running 4
21 sample-data/web/en/thylacine.txt 128 1530 thick 8
21 sample-data/web/en/thylacine.txt 129 1531 brush 3
22 sample-data/web/en/uranus.txt 0 1532 rings 7
22 sample-data/web/en/uranus.txt 1 1533 uranus 8
22 sample-data/web/en/uranus.txt 2 1534 discovered 4
22 sample-data/web/en/uranus.txt 3 1407 march 1
22 sample-data/web/en/uranus.txt 4 27 james 9
22 sample-data/web/en/uranus.txt 5 1535 elliot 7
22 sample-data/web/en/uranus.txt 6 1309 edward 7
22 sample-data/web/en/uranus.txt 7 1536 dunham 7
22 sample-data/web/en/uranus.txt 8 1537 douglas 7
22 sample-data/web/en/uranus.txt 9 1538 mink 7
22 sample-data/web/en/uranus.txt 10 1539 additional 4
22 sample-data/web/en/uranus.txt 11 1532 rings 7
22 sample-data/web/en/uranus.txt 12 1534 discovered 4
22 sample-data/web/en/uranus.txt 13 1540 voyager 7
22 sample-data/web/en/uranus.txt 14 1541 spacecraft 7
22 sample-data/web/en/uranus.txt 15 1542 outer 7
22 sample-data/web/en/uranus.txt 16 1532 rings 7
22 sample-data/web/en/uranus.txt 17 1470 found 7
22 sample-data/web/en/uranus.txt 18 1543 hubble 8
22 sample-data/web/en/uranus.txt 19 42 space 4
22 sample-data/web/en/uranus.txt 20 1544 telescope 6
22 sample-data/web/en/uranus.txt 21 1048 number 7
22 sample-data/web/en/uranus.txt 22 1545 faint 4
22 sample-data/web/en/uranus.txt 23 1546 dust 7
22 sample-data/web/en/uranus.txt 24 1547 bands 7
22 sample-data/web/en/uranus.txt 25 1548 incomplete 2
22 sample-data/web/en/uranus.txt 26 1549 arcs 7
22 sample-data/web/en/uranus.txt 27 1550 exist 4
22 sample-data/web/en/uranus.txt 28 230 main 7
22 sample-data/web/en/uranus.txt 29 1532 rings 7
22 sample-data/web/en/uranus.txt 30 1532 rings 7
22 sample-data/web/en/uranus.txt 31 1551 extremely 7
22 sample-data/web/en/uranus.txt 32 1552 dark 7
22 sample-data/web/en/uranus.txt 33 1553 bond 8
22 sample-data/web/en/uranus.txt 34 1554 albedo 7
22 sample-data/web/en/uranus.txt 35 1532 rings 7
22 sample-data/web/en/uranus.txt 36 1555 particles 7
22 sample-data/web/en/uranus.txt 37 1556 exceed 3
22 sample-data/web/en/uranus.txt 38 1557 composed 8
22 sample-data/web/en/uranus.txt 39 1519 water 2
22 sample-data/web/en/uranus.txt 40 1558 ice 7
22 sample-data/web/en/uranus.txt 41 1559 addition 8
22 sample-data/web/en/uranus.txt 42 1552 dark 7
22 sample-data/web/en/uranus.txt 43 1560 radiation 7
22 sample-data/web/en/uranus.txt 44 1561 processed 7
22 sample-data/web/en/uranus.txt 45 1562 organics 7
22 sample-data/web/en/uranus.txt 46 1563 majority 7
22 sample-data/web/en/uranus.txt 47 1533 uranus 7
22 sample-data/web/en/uranus.txt 48 1532 rings 7
22 sample-data/web/en/uranus.txt 49 1564 opaque 3
22 sample-data/web/en/uranus.txt 50 1565 kilometres 7
22 sample-data/web/en/uranus.txt 51 1566 wide 7
22 sample-data/web/en/uranus.txt 52 1567 ring 7
22 sample-data/web/en/uranus.txt 53 945 system 4
22 sample-data/web/en/uranus.txt 54 1546 dust 7
22 sample-data/web/en/uranus.txt 55 1568 consists 6
22 sample-data/web/en/uranus.txt 56 1569 large 7
22 sample-data/web/en/uranus.txt 57 1570 bodies 3
22 sample-data/web/en/uranus.txt 58 1571 diameter 7
22 sample-data/web/en/uranus.txt 59 1515 relative 8
22 sample-data/web/en/uranus.txt 60 1572 lack 7
22 sample-data/web/en/uranus.txt 61 1546 dust 7
22 sample-data/web/en/uranus.txt 62 1567 ring 7
22 sample-data/web/en/uranus.txt 63 945 system 4
22 sample-data/web/en/uranus.txt 64 1573 due 7
22 sample-data/web/en/uranus.txt 65 1574 aerodynamic 7
22 sample-data/web/en/uranus.txt 66 1575 drag 3
22 sample-data/web/en/uranus.txt 67 1576 extended 7
22 sample-data/web/en/uranus.txt 68 1577 uranian 7
22 sample-data/web/en/uranus.txt 69 1578 exosphere 2
22 sample-data/web/en/uranus.txt 70 1579 corona 4
22 sample-data/web/en/uranus.txt 71 1532 rings 7
22 sample-data/web/en/uranus.txt 72 1533 uranus 7
22 sample-data/web/en/uranus.txt 73 1454 thought 7
22 sample-data/web/en/uranus.txt 74 1580 young 2
22 sample-data/web/en/uranus.txt 75 1581 million 3
22 sample-data/web/en/uranus.txt 76 1166 years 0
22 sample-data/web/en/uranus.txt 77 1582 mechanism 7
22 sample-data/web/en/uranus.txt 78 1583 confines 2
22 sample-data/web/en/uranus.txt 79 1584 narrow 7
22 sample-data/web/en/uranus.txt 80 1532 rings 7
22 sample-data/web/en/uranus.txt 81 1585 understood 4
22 sample-data/web/en/uranus.txt 82 1577 uranian 7
22 sample-data/web/en/uranus.txt 83 1567 ring 7
22 sample-data/web/en/uranus.txt 84 945 system 4
22 sample-data/web/en/uranus.txt 85 1586 originated 7
22 sample-data/web/en/uranus.txt 86 1587 collisional 7
22 sample-data/web/en/uranus.txt 87 1588 fragmentation 7
22 sample-data/web/en/uranus.txt 88 1048 number 7
22 sample-data/web/en/uranus.txt 89 1589 moons 7
22 sample-data/web/en/uranus.txt 90 1590 existed 7
22 sample-data/web/en/uranus.txt 91 1591 planet 7
22 sample-data/web/en/uranus.txt 92 1592 colliding 4
22 sample-data/web/en/uranus.txt 93 1589 moons 7
22 sample-data/web/en/uranus.txt 94 1593 broke 3
22 sample-data/web/en/uranus.txt 95 1269 numerous 2
22 sample-data/web/en/uranus.txt 96 1555 particles 7
22 sample-data/web/en/uranus.txt 97 1341 survived 3
22 sample-data/web/en/uranus.txt 98 1584 narrow 7
22 sample-data/web/en/uranus.txt 99 1594 optically 7
22 sample-data/web/en/uranus.txt 100 1595 dense 7
22 sample-data/web/en/uranus.txt 101 1532 rings 7
22 sample-data/web/en/uranus.txt 102 1596 strictly 7
22 sample-data/web/en/uranus.txt 103 1597 confined 3
22 sample-data/web/en/uranus.txt 104 1598 zones 9
22 sample-data/web/en/uranus.txt 105 1599 maximum 7
22 sample-data/web/en/uranus.txt 106 1600 stability 0
23 sample-data/web/en/yard.txt 0 1601 robert 2
23 sample-data/web/en/yard.txt 1 1602 sterling 2
23 sample-data/web/en/yard.txt 2 1603 yard 2
23 sample-data/web/en/yard.txt 3 1077 american 3
23 sample-data/web/en/yard.txt 4 1604 writer 7
23 sample-data/web/en/yard.txt 5 1605 journalist 2
23 sample-data/web/en/yard.txt 6 1606 wilderness 2
23 sample-data/web/en/yard.txt 7 1607 activist 6
23 sample-data/web/en/yard.txt 8 1603 yard 2
23 sample-data/web/en/yard.txt 9 1608 graduated 3
23 sample-data/web/en/yard.txt 10 1609 princeton 0
23 sample-data/web/en/yard.txt 11 1610 university 6
23 sample-data/web/en/yard.txt 12 1043 spent 7
23 sample-data/web/en/yard.txt 13 1611 twenty 4
23 sample-data/web/en/yard.txt 14 1166 years 0
23 sample-data/web/en/yard.txt 15 1172 career 0
23 sample-data/web/en/yard.txt 16 1605 journalist 2
23 sample-data/web/en/yard.txt 17 1612 editor 1
23 sample-data/web/en/yard.txt 18 1613 publisher 9
23 sample-data/web/en/yard.txt 19 1614 recruited 0
23 sample-data/web/en/yard.txt 20 1615 friend 7
23 sample-data/web/en/yard.txt 21 1616 stephen 2
23 sample-data/web/en/yard.txt 22 1617 mather 6
23 sample-data/web/en/yard.txt 23 1618 publicize 7
23 sample-data/web/en/yard.txt 24 1619 independent 4
23 sample-data/web/en/yard.txt 25 1361 national 2
23 sample-data/web/en/yard.txt 26 1620 park 2
23 sample-data/web/en/yard.txt 27 1621 agency 2
23 sample-data/web/en/yard.txt 28 1269 numerous 2
23 sample-data/web/en/yard.txt 29 1622 publications 7
23 sample-data/web/en/yard.txt 30 1623 part 2
23 sample-data/web/en/yard.txt 31 1624 movement 2
23 sample-data/web/en/yard.txt 32 1625 resulted 2
23 sample-data/web/en/yard.txt 33 1626 legislative 9
23 sample-data/web/en/yard.txt 34 1627 support 4
23 sample-data/web/en/yard.txt 35 1361 national 2
23 sample-data/web/en/yard.txt 36 1620 park 2
23 sample-data/web/en/yard.txt 37 1628 service 2
23 sample-data/web/en/yard.txt 38 1603 yard 2
23 sample-data/web/en/yard.txt 39 1629 served 2
23 sample-data/web/en/yard.txt 40 1630 head 2
23 sample-data/web/en/yard.txt 41 1361 national 2
23 sample-data/web/en/yard.txt 42 1631 parks 2
23 sample-data/web/en/yard.txt 43 1632 educational 7
23 sample-data/web/en/yard.txt 44 1633 committee 2
23 sample-data/web/en/yard.txt 45 1166 years 0
23 sample-data/web/en/yard.txt 46 1634 conception 2
23 sample-data/web/en/yard.txt 47 1635 tension 2
23 sample-data/web/en/yard.txt 48 1636 nps 8
23 sample-data/web/en/yard.txt 49 1637 led 5
23 sample-data/web/en/yard.txt 50 1638 concentrate 2
23 sample-data/web/en/yard.txt 51 1098 government 3
23 sample-data/web/en/yard.txt 52 1639 initiatives 0
23 sample-data/web/en/yard.txt 53 1640 executive 2
23 sample-data/web/en/yard.txt 54 1641 secretary 3
23 sample-data/web/en/yard.txt 55 1361 national 2
23 sample-data/web/en/yard.txt 56 1631 parks 2
23 sample-data/web/en/yard.txt 57 1642 association 3
23 sample-data/web/en/yard.txt 58 1603 yard 2
23 sample-data/web/en/yard.txt 59 1198 worked 7
23 sample-data/web/en/yard.txt 60 1643 promote 0
23 sample-data/web/en/yard.txt 61 1361 national 2
23 sample-data/web/en/yard.txt 62 1631 parks 2
23 sample-data/web/en/yard.txt 63 1644 educate 3
23 sample-data/web/en/yard.txt 64 1645 americans 8
23 sample-data/web/en/yard.txt 65 1380 creating 8
23 sample-data/web/en/yard.txt 66 1646 high 7
23 sample-data/web/en/yard.txt 67 1647 standards 2
23 sample-data/web/en/yard.txt 68 1648 based 4
23 sample-data/web/en/yard.txt 69 1649 aesthetic 3
23 sample-data/web/en/yard.txt 70 1650 ideals 7
23 sample-data/web/en/yard.txt 71 1620 park 2
23 sample-data/web/en/yard.txt 72 1651 selection 8
23 sample-data/web/en/yard.txt 73 1652 opposed 7
23 sample-data/web/en/yard.txt 74 1653 commercialism 2
23 sample-data/web/en/yard.txt 75 1654 industrialization 2
23 sample-data/web/en/yard.txt 76 1655 called 2
23 sample-data/web/en/yard.txt 77 1656 america 2
23 sample-data/web/en/yard.txt 78 1657 masterpieces 2
23 sample-data/web/en/yard.txt 79 1647 standards 2
23 sample-data/web/en/yard.txt 80 1658 caused 0
23 sample-data/web/en/yard.txt 81 1659 discord 4
23 sample-data/web/en/yard.txt 82 1660 peers 2
23 sample-data/web/en/yard.txt 83 1661 helping 0
23 sample-data/web/en/yard.txt 84 1662 establish 2
23 sample-data/web/en/yard.txt 85 1663 relationship 2
23 sample-data/web/en/yard.txt 86 1664 npa 8
23 sample-data/web/en/yard.txt 87 1036 united 3
23 sample-data/web/en/yard.txt 88 1066 states 3
23 sample-data/web/en/yard.txt 89 1665 forest 2
23 sample-data/web/en/yard.txt 90 1628 service 2
23 sample-data/web/en/yard.txt 91 1603 yard 2
23 sample-data/web/en/yard.txt 92 1175 involved 0
23 sample-data/web/en/yard.txt 93 1268 protection 3
23 sample-data/web/en/yard.txt 94 1606 wilderness 2
23 sample-data/web/en/yard.txt 95 1304 areas 8
23 sample-data/web/en/yard.txt 96 1666 founding 2
23 sample-data/web/en/yard.txt 97 1667 members 2
23 sample-data/web/en/yard.txt 98 1606 wilderness 2
23 sample-data/web/en/yard.txt 99 926 society 9
23 sample-data/web/en/yard.txt 100 1522 acted 2
23 sample-data/web/en/yard.txt 101 1123 president 2
23 sample-data/web/en/yard.txt 102 1039 death 2
23 sample-data/web/en/yard.txt 103 1166 years 0
23 sample-data/web/en/yard.txt 104 1603 yard 2
23 sample-data/web/en/yard.txt 105 993 considered 2
23 sample-data/web/en/yard.txt 106 1668 important 5
23 sample-data/web/en/yard.txt 107 1017 figure 7
23 sample-data/web/en/yard.txt 108 1448 modern 8
23 sample-data/web/en/yard.txt 109 1606 wilderness 2
23 sample-data/web/en/yard.txt 110 1624 movement 2
24 sample-data/web/en/zinta.txt 0 1669 preity 8
24 sample-data/web/en/zinta.txt 1 1670 zinta 8
24 sample-data/web/en/zinta.txt 2 1671 born 0
24 sample-data/web/en/zinta.txt 3 1672 indian 8
24 sample-data/web/en/zinta.txt 4 1673 film 8
24 sample-data/web/en/zinta.txt 5 1674 actress 8
24 sample-data/web/en/zinta.txt 6 1675 appeared 8
24 sample-data/web/en/zinta.txt 7 1676 hindi 8
24 sample-data/web/en/zinta.txt 8 1677 films 8
24 sample-data/web/en/zinta.txt 9 1678 bollywood 8
24 sample-data/web/en/zinta.txt 10 1679 telugu 1
24 sample-data/web/en/zinta.txt 11 895 english 8
24 sample-data/web/en/zinta.txt 12 1680 language 8
24 sample-data/web/en/zinta.txt 13 1681 movies 1
24 sample-data/web/en/zinta.txt 14 1682 graduating 8
24 sample-data/web/en/zinta.txt 15 1683 degree 4
24 sample-data/web/en/zinta.txt 16 1684 criminal 8
24 sample-data/web/en/zinta.txt 17 1685 psychology 8
24 sample-data/web/en/zinta.txt 18 1670 zinta 8
24 sample-data/web/en/zinta.txt 19 1686 made 8
24 sample-data/web/en/zinta.txt 20 1413 acting 8
24 sample-data/web/en/zinta.txt 21 1687 debut 8
24 sample-data/web/en/zinta.txt 22 1688 dil 0
24 sample-data/web/en/zinta.txt 23 1689 se 8
24 sample-data/web/en/zinta.txt 24 1690 role 8
24 sample-data/web/en/zinta.txt 25 1691 soldier 0
24 sample-data/web/en/zinta.txt 26 1163 year 0
24 sample-data/web/en/zinta.txt 27 1408 performances 8
24 sample-data/web/en/zinta.txt 28 1692 earned 8
24 sample-data/web/en/zinta.txt 29 1693 filmfare 8
24 sample-data/web/en/zinta.txt 30 1694 female 8
24 sample-data/web/en/zinta.txt 31 1687 debut 8
24 sample-data/web/en/zinta.txt 32 1695 award 8
24 sample-data/web/en/zinta.txt 33 1696 recognised 0
24 sample-data/web/en/zinta.txt 34 1690 role 8
24 sample-data/web/en/zinta.txt 35 1697 teenage 8
24 sample-data/web/en/zinta.txt 36 1698 single 8
24 sample-data/web/en/zinta.txt 37 894 mother 8
24 sample-data/web/en/zinta.txt 38 1699 kya 8
24 sample-data/web/en/zinta.txt 39 1700 kehna 8
24 sample-data/web/en/zinta.txt 40 1701 subsequently 8
24 sample-data/web/en/zinta.txt 41 1140 played 4
24 sample-data/web/en/zinta.txt 42 1702 variety 8
24 sample-data/web/en/zinta.txt 43 1703 character 1
24 sample-data/web/en/zinta.txt 44 1704 types 8
24 sample-data/web/en/zinta.txt 45 1705 credited 8
24 sample-data/web/en/zinta.txt 46 1706 changing 4
24 sample-data/web/en/zinta.txt 47 1707 image 8
24 sample-data/web/en/zinta.txt 48 1676 hindi 8
24 sample-data/web/en/zinta.txt 49 1673 film 8
24 sample-data/web/en/zinta.txt 50 1708 heroine 0
24 sample-data/web/en/zinta.txt 51 1670 zinta 8
24 sample-data/web/en/zinta.txt 52 935 received 8
24 sample-data/web/en/zinta.txt 53 1693 filmfare 8
24 sample-data/web/en/zinta.txt 54 1674 actress 8
24 sample-data/web/en/zinta.txt 55 1695 award 8
24 sample-data/web/en/zinta.txt 56 1709 performance 2
